categoria,centroide_lat,centroide_lon,fuente,id,nombre,nombre_completo,provincia_id,provincia_interseccion,provincia_nombre,,,
Comuna,-30.656.276.826.198,-648.798.435.891.844,Direc. Grl. de Catastro,142154,El Brete,Comuna El Brete,14,0.000268739,Cordoba,,,
Municipio,-313.889.356.919.298,-628.225.806.131.392,Direc. Grl. de Catastro,141246,El Tío,Municipio El Tío,14,3,,,,
Comuna,-310.965.547.596.048,-63.778.770.682.649,Direc. Grl. de Catastro,142665,Esquina,Comuna Esquina,14,4,,,,
Municipio,-325.699.065.743.136,-643.939.492.510.855,Direc. Grl. de Catastro,140819,Elena,Municipio Elena,14,1,,,,
Comuna,-311.228.499.839.105,-641.473.438.921.363,Direc. Grl. de Catastro,142112,Estacion General Paz,Comuna Estacion General Paz,14,0.000670066,Cordoba,,,
Municipio,-312.437.846.823.994,-641.793.986.490.354,Direc. Grl. de Catastro,140105,Estacion Juárez Celman,Municipio Estacion Juárez Celman,14,0.000776278,Cordoba,,,
Comuna,-313.861.392.102.136,-645.263.514.335.073,Direc. Grl. de Catastro,142497,Estancia Vieja,Comuna Estancia Vieja,14,2,,,,
Comuna,-299.249.635.677.759,-635.895.362.222.016,Direc. Grl. de Catastro,142749,Eufrasio Loza,Comuna Eufrasio Loza,14,6,,,,
Comuna,-315.761.981.297.038,-644.824.020.120.422,Direc. Grl. de Catastro,143008,Falda del Carmen,Comuna Falda del Carmen,14,0.00058527,Cordoba,,,
Municipio,-331.235.893.332.124,-623.006.086.559.546,Direc. Grl. de Catastro,140532,General Baldissera,Municipio General Baldissera,14,2,,,,
Comuna,-304.602.024.394.053,-650.659.885.088.886,Direc. Grl. de Catastro,142161,Guanaco Muerto,Comuna Guanaco Muerto,14,0.00028889,Cordoba,,,
Municipio,-321.653.801.707.883,-63.461.439.214.356,Direc. Grl. de Catastro,141456,James Craik,Municipio James Craik,14,3,,,,
Municipio,-327.275.119.390.043,-619.145.008.159.753,Direc. Grl. de Catastro,140539,General Roca,Municipio General Roca,14,1,,,,
Municipio,-324.298.361.512.602,-63.731.976.625.652,Direc. Grl. de Catastro,141449,Hernando,Municipio Hernando,14,7,,,,
Municipio,-336.666.603.550.782,-636.351.900.273.338,Direc. Grl. de Catastro,140427,Huanchilla,Municipio Huanchilla,14,1,,,,
Municipio,-332.384.139.982.863,-624.029.816.960.788,Direc. Grl. de Catastro,140560,Isla Verde,Municipio Isla Verde,14,5,,,,
Comuna,-29.703.741.548.894,-635.504.574.858.833,Direc. Grl. de Catastro,142756,Gütemberg,Comuna Gütemberg,14,1,,,,
Municipio,-345.175.313.443.449,-639.431.016.058.546,Direc. Grl. de Catastro,140238,Jovita,Municipio Jovita,14,2,,,,
Municipio,-32.885.115.618.459,-626.803.137.738.942,Direc. Grl. de Catastro,141659,Justiniano Posse,Municipio Justiniano Posse,14,4,,,,
Comuna,-313.696.370.548.369,-635.309.336.677.359,Direc. Grl. de Catastro,142672,Kilometro 658,Comuna Kilometro 658,14,3,,,,
Comuna,-304.282.384.273.219,-652.680.800.032.816,Direc. Grl. de Catastro,142168,La Batea,Comuna La Batea,14,0.000166661,Cordoba,,,
Municipio,-329.444.827.064.459,-622.232.305.915.593,Direc. Grl. de Catastro,140553,Inriville,Municipio Inriville,14,2,,,,
Municipio,-347.873.745.654.291,-637.809.993.095.979,Direc. Grl. de Catastro,140231,Italo,Municipio Italo,14,1,,,,
Municipio,-270.500.317.841.879,-553.936.187.774.799,Ministerio de Ecología,540434,General J. J. Urquiza,Municipio General J. J. Urquiza,54,0.004343987,Misiones,,,
Municipio,-313.267.269.836.109,-643.737.475.437.181,Direc. Grl. de Catastro,140119,La Calera,Municipio La Calera,14,0.000520009,Cordoba,,,
Municipio,-334.137.059.352.071,-632.963.774.632.446,Direc. Grl. de Catastro,140434,La Carlota,Municipio La Carlota,14,0.000193001,Cordoba,,,
Comuna,-331.890.811.194.128,-647.267.491.840.149,Direc. Grl. de Catastro,142560,"La Carolina ""El Potosi""","Comuna La Carolina ""El Potosi""",14,2,,,,
Municipio,-275.706.570.338.854,-550.593.874.576.337,Ministerio de Ecología,540392,Los Helechos,Municipio Los Helechos,54,0.005142229,Misiones,,,
Municipio,-323.103.751.578.826,-644.805.613.408.482,Direc. Grl. de Catastro,140014,La Cruz,Municipio La Cruz,14,0.000944615,Cordoba,,,
Comuna,-313.521.525.399.098,-644.926.944.882.209,Direc. Grl. de Catastro,142532,Villa Parque Siquiman,Comuna Villa Parque Siquiman,14,6,,,,
Municipio,-30.974.262.164.548,-645.043.560.850.964,Direc. Grl. de Catastro,140693,La Cumbre,Municipio La Cumbre,14,0.000406482,Cordoba,,,
Comuna,-318.983.867.615.394,-647.864.838.705.701,Direc. Grl. de Catastro,143015,La Cumbrecita,Comuna La Cumbrecita,14,0.000320104,Cordoba,,,
Municipio,-311.037.750.919.779,-645.246.847.485.322,Direc. Grl. de Catastro,140700,La Falda,Municipio La Falda,14,0.000240281,Cordoba,,,
Comuna,-310.154.711.503.327,-651.033.033.166.762,Direc. Grl. de Catastro,142175,La Higuera,Comuna La Higuera,14,4,,,,
Municipio,-328.019.955.201.198,-632.462.465.865.663,Direc. Grl. de Catastro,140301,La Laguna,Municipio La Laguna,14,1,,,,
Municipio,-314.170.520.000.063,-641.832.233.457.647,Direc. Grl. de Catastro,140077,Cordoba,Municipio Cordoba,14,0.003451601,Cordoba,,,
Comuna,-316.984.186.695.999,-644.786.608.714.555,Direc. Grl. de Catastro,143022,La Paisanita,Comuna La Paisanita,14,0.000210625,Cordoba,,,
Municipio,-326.146.851.668.886,-634.099.507.025.161,Direc. Grl. de Catastro,140308,La Palestina,Municipio La Palestina,14,7,,,,
Municipio,-308.971.059.716.298,-629.963.436.299.142,Direc. Grl. de Catastro,140903,La Para,Municipio La Para,14,6,,,,
Municipio,-322.557.108.768.274,-650.934.018.857.064,Direc. Grl. de Catastro,141127,La Paz,Municipio La Paz,14,0.001268798,Cordoba,,,
Comuna,-30.949.151.048.657,-653.481.568.256.985,Direc. Grl. de Catastro,142385,La Playa,Comuna La Playa,14,0.000496262,Cordoba,,,
Municipio,-320.989.683.198.623,-630.325.027.208.143,Direc. Grl. de Catastro,140315,La Playosa,Municipio La Playosa,14,1,,,,
Municipio,-308.889.405.990.295,-632.544.937.671.195,Direc. Grl. de Catastro,140910,La Puerta,Municipio La Puerta,14,1,,,,
Comuna,-310.758.714.912.754,-631.503.504.553.572,Direc. Grl. de Catastro,142686,La Quinta,Comuna La Quinta,14,9,,,,
Comuna,-317.411.366.811.169,-644.617.824.313.022,Direc. Grl. de Catastro,143036,La Serranita,Comuna La Serranita,14,3,,,,
Comuna,-328.970.347.535.301,-648.169.079.716.602,Direc. Grl. de Catastro,142567,Las Albahacas,Comuna Las Albahacas,14,2,,,,
Municipio,-303.900.762.225.366,-635.849.095.072.049,Direc. Grl. de Catastro,141547,Las Arrias,Municipio Las Arrias,14,5,,,,
Comuna,-320.921.713.040.564,-643.402.635.611.922,Direc. Grl. de Catastro,142028,Las Bajadas,Comuna Las Bajadas,14,1,,,,
Comuna,-324.017.331.649.058,-645.188.920.061.475,Direc. Grl. de Catastro,142035,Las Caleras,Comuna Las Caleras,14,0.000383044,Cordoba,,,
Comuna,-318.359.492.924.172,-649.288.940.967.688,Direc. Grl. de Catastro,142847,Las Calles,Comuna Las Calles,14,0.000276899,Cordoba,,,
Comuna,-309.742.278.112.505,-647.644.259.351.544,Direc. Grl. de Catastro,142182,Las Cañadas,Comuna Las Cañadas,14,0.000181412,Cordoba,,,
Comuna,-31.136.159.229.424,-63.266.471.175.762,Direc. Grl. de Catastro,142693,Las Gramillas,Comuna Las Gramillas,14,4,,,,
Comuna,-313.748.540.741.686,-653.329.790.750.063,Direc. Grl. de Catastro,142413,Las Palmas,Comuna Las Palmas,14,4,,,,
Municipio,-32.698.989.840.824,-637.067.140.965.955,Direc. Grl. de Catastro,141463,Las Perdices,Municipio Las Perdices,14,2,,,,
Municipio,-305.554.859.462.905,-640.024.875.130.835,Direc. Grl. de Catastro,141519,Las Peñas,Municipio Las Peñas,14,2,,,,
Comuna,-325.334.055.082.122,-641.083.139.877.237,Direc. Grl. de Catastro,142574,Las Peñas Sud,Comuna Las Peñas Sud,14,5,,,,
Comuna,-307.125.399.415.491,-648.512.005.429.178,Direc. Grl. de Catastro,142189,Las Playas,Comuna Las Playas,14,0.000111435,Cordoba,,,
Municipio,-318.037.220.327.542,-626.189.189.981.065,Direc. Grl. de Catastro,141281,Las Varas,Municipio Las Varas,14,8,,,,
Comuna,-318.709.623.753.909,-649.489.427.851.813,Direc. Grl. de Catastro,142854,Las Rabonas,Comuna Las Rabonas,14,0.000185692,Cordoba,,,
Comuna,-307.601.509.435.353,-632.043.193.813.076,Direc. Grl. de Catastro,142700,Las Saladas,Comuna Las Saladas,14,7,,,,
Comuna,-319.439.409.128.127,-651.083.345.433.486,Direc. Grl. de Catastro,142903,Las Tapias,Comuna Las Tapias,14,0.000262295,Cordoba,,,
Municipio,-318.753.386.744.317,-627.085.088.077.584,Direc. Grl. de Catastro,141288,Las Varillas,Municipio Las Varillas,14,0.000197955,Cordoba,,,
Municipio,-326.533.880.566.012,-622.977.757.843.412,Direc. Grl. de Catastro,140567,Leones,Municipio Leones,14,6,,,,
Comuna,-315.311.757.876.478,-642.883.373.164.957,Direc. Grl. de Catastro,143043,Los Cedros,Comuna Los Cedros,14,9,,,,
Comuna,-305.735.504.195.722,-649.612.218.742.981,Direc. Grl. de Catastro,142819,Los Chañaritos,Comuna Los Chañaritos,14,0.000229248,Cordoba,,,
Municipio,-333.762.768.113.126,-634.708.798.480.832,Direc. Grl. de Catastro,140441,Los Cisnes,Municipio Los Cisnes,14,6,,,,
Comuna,-297.848.497.549.882,-636.266.756.739.874,Direc. Grl. de Catastro,142770,Los Hoyos,Comuna Los Hoyos,14,8,,,,
Comuna,-318.565.529.914.794,-643.791.077.708.501,Direc. Grl. de Catastro,142042,Los Molinos,Comuna Los Molinos,14,7,,,,
Municipio,-329.743.449.135.051,-620.146.845.594.701,Direc. Grl. de Catastro,140574,Los Surgentes,Municipio Los Surgentes,14,2,,,,
Comuna,-323.065.734.326.664,-647.377.888.610.421,Direc. Grl. de Catastro,142056,Lutti,Comuna Lutti,14,0.001644473,Cordoba,,,
Municipio,-277.257.081.241.474,-551.202.260.917.369,Ministerio de Ecología,540490,Mojon Grande,Municipio Mojon Grande,54,0.004809472,Misiones,,,
Municipio,-325.401.247.632.302,-634.773.914.681.508,Direc. Grl. de Catastro,140322,Luca,Municipio Luca,14,6,,,,
Municipio,-274.190.588.795.896,-551.800.539.155.609,Ministerio de Ecología,540378,Gral. Alvear,Municipio Gral. Alvear,54,0.002777383,Misiones,,,
Comuna,-319.153.125.304.694,-645.898.352.613.713,Direc. Grl. de Catastro,142049,Los Reartes,Comuna Los Reartes,14,0.0002621,Cordoba,,,
Municipio,-316.546.099.199.271,-64.093.711.769.734,Direc. Grl. de Catastro,141386,Lozada,Municipio Lozada,14,1,,,,
Municipio,-314.598.780.400.586,-64.396.789.360.534,Direc. Grl. de Catastro,141393,Malagueño,Municipio Malagueño,14,0.001457928,Cordoba,,,
Municipio,-313.908.457.182.217,-640.104.566.694.891,Direc. Grl. de Catastro,140133,Malvinas Argentinas,Municipio Malvinas Argentinas,14,0.000591885,Cordoba,,,
Municipio,-326.834.634.699.151,-621.053.184.551.732,Direc. Grl. de Catastro,140581,Marcos Juárez,Municipio Marcos Juárez,14,0.000261445,Cordoba,,,
Municipio,-344.853.031.976.435,-641.779.147.615.068,Direc. Grl. de Catastro,140245,Mattaldi,Municipio Mattaldi,14,3,,,,
Comuna,-314.660.174.565.973,-64.549.632.214.915,Direc. Grl. de Catastro,142504,Mayu Sumaj,Comuna Mayu Sumaj,14,2,,,,
Comuna,-306.312.650.658.571,-649.392.510.631.274,Direc. Grl. de Catastro,142203,Media Naranja,Comuna Media Naranja,14,0.000174299,Cordoba,,,
Municipio,-312.585.432.498.765,-642.848.467.061.892,Direc. Grl. de Catastro,140140,Mendiolaza,Municipio Mendiolaza,14,0.000101155,Cordoba,,,
Municipio,-309.171.637.587.504,-626.691.619.837.422,Direc. Grl. de Catastro,141302,Miramar,Municipio Miramar,14,4,,,,
Municipio,-329.169.889.907.274,-624.531.499.125.634,Direc. Grl. de Catastro,140588,Monte Buey,Municipio Monte Buey,14,4,,,,
Municipio,-313.145.501.675.443,-639.009.959.981.404,Direc. Grl. de Catastro,140917,Monte Cristo,Municipio Monte Cristo,14,0.000935496,Cordoba,,,
Municipio,-326.073.407.618.879,-625.887.953.092.074,Direc. Grl. de Catastro,141673,Monte Leña,Municipio Monte Leña,14,1,,,,
Municipio,-332.059.969.112.394,-626.035.104.209.721,Direc. Grl. de Catastro,141680,Monte Maíz,Municipio Monte Maíz,14,5,,,,
Municipio,-319.160.854.413.818,-642.355.903.371.877,Direc. Grl. de Catastro,141400,Monte Ralo,Municipio Monte Ralo,14,6,,,,
Municipio,-32.592.916.342.672,-628.337.927.569.311,Direc. Grl. de Catastro,141687,Morrison,Municipio Morrison,14,1,,,,
Municipio,-307.117.689.159.368,-620.091.537.289.313,Direc. Grl. de Catastro,141309,Morteros,Municipio Morteros,14,0.000292833,Cordoba,,,
Municipio,-323.608.072.067.664,-623.132.776.257.758,Direc. Grl. de Catastro,141694,Noetinger,Municipio Noetinger,14,6,,,,
Municipio,-307.769.384.027.746,-634.166.185.018.715,Direc. Grl. de Catastro,140924,Obispo Trejo,Municipio Obispo Trejo,14,1,,,,
Municipio,-330.441.850.270.044,-639.100.511.143.704,Direc. Grl. de Catastro,140448,Olaeta,Municipio Olaeta,14,1,,,,
Municipio,-320.485.978.880.871,-635.570.228.461.854,Direc. Grl. de Catastro,141477,Oliva,Municipio Oliva,14,8,,,,
Comuna,-305.460.582.548.383,-648.787.665.881.544,Direc. Grl. de Catastro,142294,Olivares de San Nicolás,Comuna Olivares de San Nicolás,14,5,,,,
Comuna,-347.699.095.275.567,-636.717.128.404.408,Direc. Grl. de Catastro,142231,Onagoity,Comuna Onagoity,14,6,,,,
Municipio,-319.151.263.882.847,-636.760.024.082.064,Direc. Grl. de Catastro,141050,Oncativo,Municipio Oncativo,14,0.000117522,Cordoba,,,
Municipio,-328.406.260.509.866,-62.864.507.904.134,Direc. Grl. de Catastro,141701,Ordoñez,Municipio Ordoñez,14,3,,,,
Municipio,-327.453.423.023.259,-633.402.135.333.334,Direc. Grl. de Catastro,140329,Pasco,Municipio Pasco,14,1,,,,
Comuna,-307.663.464.619.765,-651.910.942.537.931,Direc. Grl. de Catastro,142210,Paso Viejo,Comuna Paso Viejo,14,2,,,,
Comuna,-348.383.140.184.064,-639.175.546.184.509,Direc. Grl. de Catastro,142238,Pincen,Comuna Pincen,14,7,,,,
Municipio,-322.615.771.632.819,-636.532.371.104.857,Direc. Grl. de Catastro,141484,Pampayasta Sud,Municipio Pampayasta Sud,14,5,,,,
Municipio,-331.262.394.371.826,-630.411.760.442.872,Direc. Grl. de Catastro,141708,Pascanas,Municipio Pascanas,14,1,,,,
Municipio,-313.014.822.797.673,-637.592.227.132.231,Direc. Grl. de Catastro,140931,Piquillín,Municipio Piquillín,14,7,,,,
Comuna,-313.075.262.309.917,-621.458.650.159.189,Direc. Grl. de Catastro,142966,Plaza Luxardo,Comuna Plaza Luxardo,14,5,,,,
Municipio,-309.889.513.794.182,-62.063.204.317.245,Direc. Grl. de Catastro,141316,Porteña,Municipio Porteña,14,0.000110608,Cordoba,,,
Comuna,-295.752.928.863.074,-641.248.945.764.177,Direc. Grl. de Catastro,143134,Pozo Nuevo,Comuna Pozo Nuevo,14,1,,,,
Comuna,-301.936.676.598.579,-634.025.697.720.489,Direc. Grl. de Catastro,142777,Puesto de Castro,Comuna Puesto de Castro,14,8,,,,
Comuna,-325.765.144.963.957,-638.111.899.638.921,Direc. Grl. de Catastro,143162,Punta del Agua,Comuna Punta del Agua,14,9,,,,
Municipio,-315.498.828.557.019,-622.270.479.672.393,Direc. Grl. de Catastro,141323,Quebracho Herrado,Municipio Quebracho Herrado,14,5,,,,
Municipio,-302.204.887.977.382,-64.477.822.148.941,Direc. Grl. de Catastro,140378,Quilino,Municipio Quilino,14,9,,,,
Comuna,-316.484.813.084.361,-642.614.633.616.075,Direc. Grl. de Catastro,143057,Rafael García,Comuna Rafael García,14,5,,,,
Municipio,-332.028.095.475.754,-638.627.303.675.096,Direc. Grl. de Catastro,140455,Reduccion,Municipio Reduccion,14,3,,,,
Comuna,-315.941.777.031.772,-636.262.147.970.324,Direc. Grl. de Catastro,142826,Rincon,Comuna Rincon,14,1,,,,
Municipio,-33.115.558.002.371,-643.570.883.812.807,Direc. Grl. de Catastro,140861,Río Cuarto,Municipio Río Cuarto,14,0.001596663,Cordoba,,,
Municipio,-313.296.360.408.912,-636.234.759.919.454,Direc. Grl. de Catastro,140938,Río Primero,Municipio Río Primero,14,7,,,,
Municipio,-316.440.157.915.068,-639.009.945.616.551,Direc. Grl. de Catastro,141071,Río Segundo,Municipio Río Segundo,14,0.000213041,Cordoba,,,
Municipio,-321.683.934.801.302,-641.027.089.402.001,Direc. Grl. de Catastro,141491,Río Tercero,Municipio Río Tercero,14,0.001715606,Cordoba,,,
Municipio,-316.643.044.904.367,-630.467.526.560.951,Direc. Grl. de Catastro,141330,Sacanta,Municipio Sacanta,14,1,,,,
Municipio,-324.083.063.626.491,-621.010.565.233.928,Direc. Grl. de Catastro,140595,Saira,Municipio Saira,14,1,,,,
Comuna,-329.330.379.413.915,-623.430.346.300.725,Direc. Grl. de Catastro,142343,Saladillo,Comuna Saladillo,14,1,,,,
Municipio,-313.147.407.774.699,-643.108.946.086.379,Direc. Grl. de Catastro,140154,Saldán,Municipio Saldán,14,3,,,,
Municipio,-31.339.376.670.938,-651.282.172.380.766,Direc. Grl. de Catastro,140609,Salsacate,Municipio Salsacate,14,0.001580879,Cordoba,,,
Municipio,-278.093.657.596.003,-551.540.444.936.225,Ministerio de Ecología,540497,San Javier,Municipio San Javier,54,0.006072183,Misiones,,,
Municipio,-311.248.166.533.766,-643.006.220.022.838,Direc. Grl. de Catastro,140161,Salsipuedes,Municipio Salsipuedes,14,0.000836104,Cordoba,,,
Municipio,-333.725.117.758.152,-647.081.087.013.992,Direc. Grl. de Catastro,140868,Sampacho,Municipio Sampacho,14,0.000151585,Cordoba,,,
Municipio,-319.727.259.844.158,-643.764.401.661.818,Direc. Grl. de Catastro,140056,San Agustín,Municipio San Agustín,14,0.000961124,Cordoba,,,
Comuna,-315.250.380.100.716,-64.544.108.451.202,Direc. Grl. de Catastro,142511,San Antonio de Arredondo,Comuna San Antonio de Arredondo,14,0.000247542,Cordoba,,,
Municipio,-334.975.395.266.719,-643.154.562.518.364,Direc. Grl. de Catastro,140875,San Basilio,Municipio San Basilio,14,2,,,,
Municipio,-311.637.575.067.469,-650.830.995.258.615,Direc. Grl. de Catastro,140602,San Carlos Minas,Municipio San Carlos Minas,14,0.000164405,Cordoba,,,
Comuna,-317.222.791.862.549,-646.344.801.875.431,Direc. Grl. de Catastro,143064,San Clemente,Comuna San Clemente,14,0.000333247,Cordoba,,,
Municipio,-314.291.183.141.885,-621.082.677.652.083,Direc. Grl. de Catastro,141337,San Francisco,Municipio San Francisco,14,0.000515654,Cordoba,,,
Municipio,-298.335.821.929.536,-639.388.834.433.132,Direc. Grl. de Catastro,141414,San Francisco del Chañar,Municipio San Francisco del Chañar,14,0.000809314,Cordoba,,,
Comuna,-313.559.936.708.057,-6.492.941.454.369,Direc. Grl. de Catastro,142427,San Geronimo,Comuna San Geronimo,14,5,,,,
Comuna,-321.516.825.639.597,-645.469.099.126.919,Direc. Grl. de Catastro,142063,San Ignacio,Comuna San Ignacio,14,0.000374323,Cordoba,,,
Municipio,-319.806.239.572.522,-653.167.014.254.429,Direc. Grl. de Catastro,141141,San José,Municipio San José,14,0.000574415,Cordoba,,,
Comuna,-316.586.437.934.172,-650.051.014.087.656,Direc. Grl. de Catastro,142868,San Lorenzo,Comuna San Lorenzo,14,0.000304385,Cordoba,,,
Municipio,-307.673.188.311.433,-646.511.803.149.359,Direc. Grl. de Catastro,140189,San Marcos Sierras,Municipio San Marcos Sierras,14,7,,,,
Municipio,-318.743.510.648.851,-652.450.584.934.844,Direc. Grl. de Catastro,141106,San Pedro,Municipio San Pedro,14,0.000134192,Cordoba,,,
Comuna,-318.370.903.607.737,-655.309.219.740.349,Direc. Grl. de Catastro,142875,San Vicente,Comuna San Vicente,14,0.001077684,Cordoba,,,
Comuna,-301.147.826.429.304,-638.587.957.361.287,Direc. Grl. de Catastro,142791,Santa Elena,Comuna Santa Elena,14,2,,,,
Municipio,-32.075.302.961.898,-645.467.001.962.975,Direc. Grl. de Catastro,140035,Santa Rosa de Calamuchita,Municipio Santa Rosa de Calamuchita,14,0.00063755,Cordoba,,,
Comuna,-319.111.884.774.186,-65.162.547.951.832,Direc. Grl. de Catastro,142882,Sauce Arriba,Comuna Sauce Arriba,14,8,,,,
Municipio,-30.774.969.440.319,-6.411.992.572.457,Direc. Grl. de Catastro,141526,Sarmiento,Municipio Sarmiento,14,3,,,,
Comuna,-304.759.380.124.635,-639.848.922.540.636,Direc. Grl. de Catastro,143197,Simbolar,Comuna Simbolar,14,7,,,,
Junta Vecinal,-249.655.172.869.136,-587.419.037.802.063,Direc. Grl. Catastro (WMS),349105,Porton Negro,Junta Vecinal Porton Negro,34,3,,,,
Municipio,-305.673.524.944.777,-653.514.532.144.563,Direc. Grl. de Catastro,140196,Serrezuela,Municipio Serrezuela,14,0.000265484,Cordoba,,,
Municipio,-309.422.713.589.299,-640.806.973.366.608,Direc. Grl. de Catastro,141533,Sinsacate,Municipio Sinsacate,14,0.000189607,Cordoba,,,
Comuna,-334.414.356.242.941,-648.290.466.867.185,Direc. Grl. de Catastro,142588,Suco,Comuna Suco,14,6,,,,
Municipio,-322.395.132.273.511,-639.792.575.326.274,Direc. Grl. de Catastro,141498,Tancacha,Municipio Tancacha,14,2,,,,
Municipio,-313.619.877.805.978,-645.694.692.159.224,Direc. Grl. de Catastro,140728,Tanti,Municipio Tanti,14,0.000213388,Cordoba,,,
Comuna,-313.589.576.280.074,-649.982.605.968.852,Direc. Grl. de Catastro,142434,Tala Cañada,Comuna Tala Cañada,14,0.000512797,Cordoba,,,
Comuna,-314.670.111.937.152,-6.457.278.414.827,Direc. Grl. de Catastro,142525,Tala Huasi,Comuna Tala Huasi,14,1,,,,
Municipio,-326.948.787.489.748,-634.350.474.292.111,Direc. Grl. de Catastro,140343,Ticino,Municipio Ticino,14,2,,,,
Municipio,-322.799.480.172.569,-6.335.177.573.013,Direc. Grl. de Catastro,140350,Tío Pujio,Municipio Tío Pujio,14,1,,,,
Municipio,-338.214.399.062.638,-644.611.155.218.709,Direc. Grl. de Catastro,140889,Tosquita,Municipio Tosquita,14,1,,,,
Comuna,-307.468.404.971.543,-652.357.340.089.556,Direc. Grl. de Catastro,142217,Tuclame,Comuna Tuclame,14,2,,,,
Comuna,-311.056.274.024.481,-629.975.126.154.702,Direc. Grl. de Catastro,142973,Toro Pujio,Comuna Toro Pujio,14,1,,,,
Comuna,-309.455.846.794.062,-652.828.381.577.686,Direc. Grl. de Catastro,142399,Tosno,Comuna Tosno,14,0.000747312,Cordoba,,,
Municipio,-314.313.249.034.113,-631.947.377.387.049,Direc. Grl. de Catastro,141358,Tránsito,Municipio Tránsito,14,2,,,,
Municipio,-330.317.994.602.079,-63.507.135.543.766,Direc. Grl. de Catastro,140469,Ucacha,Municipio Ucacha,14,3,,,,
Comision de Fomento,-252.141.176.287.373,-585.114.565.747.576,Direc. Grl. Catastro (WMS),345063,Tres Lagunas,Comision de Fomento Tres Lagunas,34,1,,,,
Comuna,-317.350.762.329.001,-644.192.206.419.266,Direc. Grl. de Catastro,143071,Valle de Anisacate,Comuna Valle de Anisacate,14,9,,,,
Municipio,-337.473.048.096.682,-630.994.810.512.003,Direc. Grl. de Catastro,141736,Viamonte,Municipio Viamonte,14,2,,,,
Municipio,-339.288.149.320.525,-644.072.934.720.761,Direc. Grl. de Catastro,140896,Vicuña Mackenna,Municipio Vicuña Mackenna,14,0.000121823,Cordoba,,,
Municipio,-242.842.405.514.177,-612.514.099.326.242,Direc. Grl. Catastro (WMS),340007,Laguna Yema,Municipio Laguna Yema,34,0.000700815,Formosa,,,
Municipio,-312.192.351.356.385,-643.345.156.620.741,Direc. Grl. de Catastro,140168,Unquillo,Municipio Unquillo,14,0.000462115,Cordoba,,,
Comuna,-322.182.599.982.267,-64.580.560.197.772,Direc. Grl. de Catastro,142077,Villa Amancay,Comuna Villa Amancay,14,0.000232668,Cordoba,,,
Comuna,-318.897.835.985.433,-645.215.690.751.297,Direc. Grl. de Catastro,142084,Villa Ciudad Parque los Reartes,Comuna Villa Ciudad Parque los Reartes,14,0.000392261,Cordoba,,,
Municipio,-314.206.918.540.759,-645.088.844.540.427,Direc. Grl. de Catastro,140742,Villa Carlos Paz,Municipio Villa Carlos Paz,14,0.000483201,Cordoba,,,
Comuna,-31.071.705.029.281,-643.300.094.291.551,Direc. Grl. de Catastro,142126,Villa Cerro Azul,Comuna Villa Cerro Azul,14,4,,,,
Comuna,-317.668.626.505.577,-645.156.567.958.551,Direc. Grl. de Catastro,143078,Villa Ciudad de América,Comuna Villa Ciudad de América,14,0.000450435,Cordoba,,,
Municipio,-31.709.906.354.572,-650.155.388.613.377,Direc. Grl. de Catastro,141113,Villa Cura Brochero,Municipio Villa Cura Brochero,14,2,,,,
Municipio,-31.939.449.162.597,-650.365.731.182.786,Direc. Grl. de Catastro,141148,Villa de las Rosas,Municipio Villa de las Rosas,14,0.00057217,Cordoba,,,
Municipio,-298.941.782.214.697,-637.251.634.049.095,Direc. Grl. de Catastro,140966,Villa de María,Municipio Villa de María,14,0.000222692,Cordoba,,,
Municipio,-315.570.088.932.439,-635.340.745.893.101,Direc. Grl. de Catastro,141085,Villa del Rosario,Municipio Villa del Rosario,14,8,,,,
Municipio,-308.690.814.087.168,-65.007.397.762.367,Direc. Grl. de Catastro,140203,Villa de Soto,Municipio Villa de Soto,14,0.000150481,Cordoba,,,
Municipio,-307.095.120.032.809,-640.569.454.757.473,Direc. Grl. de Catastro,141540,Villa del Totoral,Municipio Villa del Totoral,14,8,,,,
Comuna,-32.894.408.635.154,-648.658.820.184.979,Direc. Grl. de Catastro,142595,Villa el Chacay,Comuna Villa el Chacay,14,3,,,,
Comuna,-328.338.792.756.203,-622.950.011.450.932,Direc. Grl. de Catastro,142350,Villa Elisa,Comuna Villa Elisa,14,9,,,,
Municipio,-319.771.247.818.656,-652.015.131.268.781,Direc. Grl. de Catastro,141155,Villa Dolores,Municipio Villa Dolores,14,0.000592992,Cordoba,,,
Comuna,-306.956.206.838.802,-641.911.110.471.149,Direc. Grl. de Catastro,142301,Villa Gutiérrez,Comuna Villa Gutiérrez,14,2,,,,
Comuna Rural,-279.520.642.809.365,-655.974.718.078.989,Direccion de Estadística de la Prov. Tucumán,908245,Rumipunco,Comuna Rural Rumipunco,90,0.005122814,Tucumán,,,
Municipio,-262.043.809.484.768,-590.807.489.037.343,Direc. Grl. Catastro (WMS),340231,Mayor Vicente E. Villafañe,Municipio Mayor Vicente E. Villafañe,34,4,,,,
Municipio,-319.843.739.756.545,-645.854.153.620.909,Direc. Grl. de Catastro,140049,Villa General Belgrano,Municipio Villa General Belgrano,14,0.000829993,Cordoba,,,
Municipio,-31.040.129.320.429,-645.134.379.250.387,Direc. Grl. de Catastro,140749,Villa Giardino,Municipio Villa Giardino,14,0.00042515,Cordoba,,,
Municipio,-324.031.012.852.999,-632.366.303.163.216,Direc. Grl. de Catastro,140357,Villa María,Municipio Villa María,14,0.000530871,Cordoba,,,
